item,zone,mean_RT,word,n_subjects,story_id,word_id,freq_token,word_freq,word_length,log_freq,gpt3_logprob,gpt3_surprisal,word_lower,is_function,word_type
8,142,378.34722222222223,"ninth,",72,8,142,ninth,1375227,6,6.138374390319414,-3.458206013,4.989136665327494,"ninth,",False,Content
8,143,504.3835616438356,nineteen,73,8,143,nineteen,1192019,8,6.076283177828206,-1.1378433,1.641560886218733,nineteen,False,Content
8,144,552.6805555555555,"forty-seven,",72,8,144,forty - seven,152521,12,5.183329644051529,-0.35102923399999997,0.5064281350988514,"forty-seven,",False,Content
8,145,424.55555555555554,a,72,8,145,a,3213754375,1,9.507012680872096,-2.1716356,3.1330079107379287,a,True,Function
8,146,438.85135135135135,press,74,8,146,press,13390537,5,7.126797993849977,-1.4264313,2.057905362678797,press,False,Content
8,147,371.972602739726,release,73,8,147,release,9663152,7,6.985118810983218,-0.036254592,0.05230432008785269,release,False,Content
8,148,362.9189189189189,that,74,8,148,that,1746480437,4,9.24216372530116,-7.7505946,11.18174439336078,that,True,Function
8,149,351.8243243243243,Roswell,74,8,149,Roswell,132501,7,5.122219155954661,-7.5170130429399995,10.844757439347195,roswell,False,Content
8,150,349.46666666666664,Army,75,8,150,Army,8591041,4,6.934045791673317,-0.10677501,0.15404377741786948,army,False,Content
8,151,367.3333333333333,Air,72,8,151,Air,6435710,3,6.808596466092417,-0.0016234722,0.0023421752919610957,air,False,Content
8,152,348.3243243243243,Field,74,8,152,Field,4339668,5,6.637456505714535,-0.12003518,0.17317415891821408,field,False,Content
8,153,374.16438356164383,issued,73,8,153,issued,7478938,6,6.8738399329601005,-2.7772427,4.006714270635075,issued,False,Content
8,154,360.8378378378378,stated,74,8,154,stated,11391022,6,7.056562690632998,-1.6205748,2.337995227349624,stated,False,Content
8,155,386.9324324324325,that,74,8,155,that,1746480437,4,9.24216372530116,-0.14721021,0.2123794399352229,that,True,Function
8,156,350.86486486486484,personnel,74,8,156,personnel,6648831,9,6.822745294193649,-0.36415952,0.5253711335965053,personnel,False,Content
8,157,348.5405405405405,from,74,8,157,from,708532803,4,8.850359961615387,-0.03388198,0.04888136452149904,from,True,Function
8,158,347.4533333333333,the,75,8,158,the,9819942513,3,9.992108945387768,-0.05706947,0.08233384135516147,the,True,Function
8,159,327.43243243243245,field's,74,8,159,field 's,87539,7,4.942201581151181,-0.08034902,0.11591913269428814,field's,False,Content
8,160,335.75342465753425,Bomb,73,8,160,Bomb,315135,4,5.498496640123335,-11.889186,17.152469682406494,bomb,False,Content
8,161,437.7972972972973,Group,74,8,161,Group,11160043,5,7.047665867955211,-3.6110506,5.209644793019116,group,False,Content
8,162,358.0821917808219,had,73,8,162,had,537932901,3,8.730728107371226,-0.28219223,0.40711733079839774,had,True,Function
8,163,341.7027027027027,recovered,74,8,163,recovered,3191950,9,6.504056079766985,-0.11515577,0.16613465830875007,recovered,False,Content
8,164,322.6756756756757,a,74,8,164,a,3213754375,1,9.507012680872096,-0.07578013,0.10932761774892097,a,True,Function
8,165,347.6756756756757,crashed,74,8,165,crashed,751482,7,5.875918582535308,-1.2923394,1.8644516435254184,crashed,False,Content
8,166,365.35135135135135,'flying,74,8,166,flying,4200420,7,6.623292717674763,-2.879137628,4.153717577952413,'flying,False,Content
8,167,409.6081081081081,disc',74,8,167,disc,1903814,5,6.279624516149562,-1.39566264,2.013515569481999,disc',False,Content
8,168,381.7702702702703,from,74,8,168,from,708532803,4,8.850359961615387,-1.2583296,1.815385873723793,from,True,Function
8,169,337.8666666666667,a,75,8,169,a,3213754375,1,9.507012680872096,-0.1545118,0.22291340761882736,a,True,Function
8,170,329.49333333333334,ranch,75,8,170,ranch,1363145,5,6.134542054917947,-0.118343465,0.1707335300771166,ranch,False,Content
8,171,351.1756756756757,near,74,8,171,near,26915276,4,7.429998837603775,-0.11490882,0.16577838476840254,near,True,Function
8,172,349.43243243243245,"Roswell,",74,8,172,Roswell,132501,8,5.122219155954661,-1.111554554645,1.603634243663882,"roswell,",False,Content
8,173,376.8243243243243,sparking,74,8,173,sparking,109172,8,5.038111266530205,-3.1720386,4.576284357728371,sparking,False,Content
8,174,373.7702702702703,intense,74,8,174,intense,5410331,7,6.73322383573062,-0.3346386,0.4827814487100255,intense,False,Content
8,175,401.08,media,75,8,175,media,15729852,5,7.196724636425849,-0.33585495,0.48453627082301076,media,False,Content
8,176,404.17333333333335,interest.,75,8,176,interest,43819697,9,7.641669370219598,-0.28479973000000003,0.4108791581175158,interest.,False,Content
8,177,400.6133333333333,Later,75,8,177,Later,5989547,5,6.77739397717398,-1.8268312,2.635560312781234,later,False,Content
8,178,342.22972972972974,the,74,8,178,the,9819942513,3,9.992108945387768,-1.8405358,2.655331871238601,the,True,Function
8,179,318.14666666666665,same,75,8,179,same,119751381,4,8.078280530497635,-0.52497894,0.7573845133091447,same,False,Content
8,180,314.32,"day,",75,8,180,day,88338993,4,7.946152444310691,-0.09086865899999999,0.13109576371153026,"day,",False,Content
8,181,324.92,the,75,8,181,the,9819942513,3,9.992108945387768,-0.6366796,0.9185345015551689,the,True,Function
8,182,355.7837837837838,Commanding,74,8,182,Commanding,207348,10,5.316699850680732,-2.62947698934,3.79353341265246,commanding,False,Content
8,183,410.6666666666667,General,75,8,183,General,24695243,7,7.392613303955347,-0.014061656,0.02028668137788654,general,False,Content
8,184,346.3333333333333,of,75,8,184,of,6162371881,2,9.789747903165104,-0.05126781,0.0739638152442376,of,True,Function
8,185,326.7733333333333,the,75,8,185,the,9819942513,3,9.992108945387768,-0.013347226,0.019255976759824236,the,True,Function
8,186,318.14666666666665,Eighth,75,8,186,Eighth,846132,6,5.927438120012743,-0.08859081,0.1278095222553364,eighth,False,Content
8,187,377.8378378378378,Air,74,8,187,Air,6435710,3,6.808596466092417,-0.011872421,0.017128282900045987,air,False,Content
8,188,367.6,Force,75,8,188,Force,4823146,5,6.683330408518329,-0.0054403245,0.007848729176976729,force,False,Content
8,189,333.986301369863,stated,73,8,189,stated,11391022,6,7.056562690632998,-1.1000957,1.5871026108932729,stated,False,Content
8,190,360.4324324324325,"that,",74,8,190,that,1746480437,5,9.24216372530116,-3.115022775,4.494027909748677,"that,",False,Content
8,191,348.1066666666667,in,75,8,191,in,3271087682,2,9.514692185610274,-0.23483734,0.33879866583355545,in,True,Function
8,192,329.6666666666667,"fact,",75,8,192,fact,61142902,5,7.786346047616712,-0.1164065394,0.16793913711942574,"fact,",False,Content
8,193,318.4,a,75,8,193,a,3213754375,1,9.507012680872096,-0.3145175,0.45375283752279455,a,True,Function
8,194,318.6533333333333,weather,75,8,194,weather,6846495,7,6.835468295327275,-0.047078583,0.06792003822617947,weather,False,Content
8,195,321.7763157894737,balloon,76,8,195,balloon,1308189,7,6.116670493015343,-0.008817592,0.012721096250982198,balloon,False,Content
8,196,346.2837837837838,had,74,8,196,had,537932901,3,8.730728107371226,-0.20464784,0.2952444238966381,had,True,Function
8,197,326.1333333333333,been,75,8,197,been,310806848,4,8.492490579034436,-0.02705324,0.03902957518797894,been,True,Function
8,198,318.26666666666665,recovered,75,8,198,recovered,3191950,9,6.504056079766985,-0.01878677,0.027103579913321553,recovered,False,Content
8,199,335.77027027027026,by,74,8,199,by,877228367,2,8.94311266704604,-0.13346377,0.19254751911734522,by,True,Function
8,200,302.68,the,75,8,200,the,9819942513,3,9.992108945387768,-0.3527597,0.5089246698154785,the,True,Function
8,201,303.04,Roswell,75,8,201,Roswell,132501,7,5.122219155954661,-4.20428335186,6.065498742220451,roswell,False,Content
8,202,324.46666666666664,Army,75,8,202,Army,8591041,4,6.934045791673317,-0.46000367,0.6636450134997233,army,False,Content
8,203,331.5466666666667,Air,75,8,203,Air,6435710,3,6.808596466092417,-0.0013738306,0.001982018593641509,air,False,Content
8,204,321.88,Field,75,8,204,Field,4339668,5,6.637456505714535,-0.024875635,0.03588795525346393,field,False,Content
8,205,377.9864864864865,"personnel,",74,8,205,personnel,6648831,10,6.822745294193649,-5.3347609,7.696433094758343,"personnel,",False,Content
8,206,370.18666666666667,rather,75,8,206,rather,55879237,6,7.747250467432266,-4.918432,7.095797455349587,rather,True,Function
8,207,312.28,than,75,8,207,than,248883542,4,8.395996178830753,-0.0015378626,0.0022186667465886076,than,True,Function
8,208,284.1333333333333,a,75,8,208,a,3213754375,1,9.507012680872096,-0.03389536,0.048900667781146136,a,True,Function
8,209,307.6533333333333,'flying,75,8,209,flying,4200420,7,6.623292717674763,-0.5482252799999999,0.7909218927459634,'flying,False,Content
8,210,363.013698630137,saucer'.,73,8,210,saucer,268955,8,5.429679622431677,-5.02840648711,7.25445710252749,saucer'.,False,Content
8,211,373.94594594594594,A,74,8,211,A,276130546,1,8.441114451642763,-3.1642144,4.564996423189447,a,True,Function
8,212,366.3243243243243,subsequent,74,8,212,subsequent,9257747,10,6.966505308008113,-2.708073,3.9069234874652983,subsequent,False,Content
8,213,373.45205479452056,press,73,8,213,press,13390537,5,7.126797993849977,-0.24464492,0.3529480128626772,press,False,Content
8,214,363.2702702702703,conference,74,8,214,conference,6698327,10,6.825966345178928,-1.0870324,1.568256252765628,conference,False,Content
8,215,341.8513513513513,was,74,8,215,was,1140172617,3,9.056970606543045,-0.57702905,0.8324769488838698,was,True,Function
8,216,322.0405405405405,"called,",74,8,216,called,69300306,7,7.840735152271519,-1.05514699,1.5222553298819166,"called,",False,Content
8,217,337.0,featuring,75,8,217,featuring,979031,9,5.990796443504658,-0.42268485,0.6098053369538954,featuring,False,Content
8,218,351.41333333333336,debris,75,8,218,debris,1484718,6,6.171643973738125,-0.011631245,0.01678033948086455,debris,False,Content
8,219,359.53333333333336,from,75,8,219,from,708532803,4,8.850359961615387,-4.564902,6.585761477544111,from,True,Function
8,220,346.52,the,75,8,220,the,9819942513,3,9.992108945387768,-0.05867166,0.08464531292272336,the,True,Function
8,221,316.22972972972974,crashed,74,8,221,crashed,751482,7,5.875918582535308,-1.8241667,2.6317162518447854,crashed,False,Content
8,222,362.68,object,75,8,222,object,25819446,6,7.411946919505763,-1.0549617,1.5219880129177905,object,False,Content
8,223,324.36,that,75,8,223,that,1746480437,4,9.24216372530116,-2.9557822,4.26429232188787,that,True,Function
8,224,335.06756756756755,confirmed,74,8,224,confirmed,5244834,9,6.719731747243617,-10.434367,15.053609525715451,confirmed,False,Content
8,225,330.17333333333335,the,75,8,225,the,9819942513,3,9.992108945387768,-1.6086864,2.3208438916255196,the,True,Function
8,226,319.35616438356163,weather,73,8,226,weather,6846495,7,6.835468295327275,-0.9756846,1.4076153338917319,weather,False,Content
8,227,340.88,balloon,75,8,227,balloon,1308189,7,6.116670493015343,-0.0153850205,0.02219589277932504,balloon,False,Content
8,228,363.85333333333335,description.,75,8,228,description,12722779,12,7.104581983367842,-3.74093736,5.397031777548252,description.,False,Content
8,229,375.4189189189189,The,74,8,229,The,1217211729,3,9.085366128549287,-1.4611464,2.107988665292762,the,True,Function
8,230,348.8,case,75,8,230,case,83294081,4,7.92061414089813,-4.217139,6.084045522039443,case,False,Content
8,231,349.05333333333334,was,75,8,231,was,1140172617,3,9.056970606543045,-0.7456905,1.0758039863880116,was,True,Function
8,232,327.88,quickly,75,8,232,quickly,18146835,7,7.258800890424716,-1.7516196,2.52705291044391,quickly,False,Content
8,233,299.08,forgotten,75,8,233,forgotten,4692028,9,6.671360595133434,-0.1624788,0.23440735900958973,forgotten,False,Content
8,234,321.50666666666666,and,75,8,234,and,4873010095,3,9.687797311073115,-2.0041838,2.891426029289998,and,True,Function
8,235,307.82666666666665,almost,75,8,235,almost,40784201,6,7.610491958498274,-1.1588855,1.671918363808127,almost,False,Content
8,236,336.81333333333333,completely,75,8,236,completely,14829586,10,7.171129026926884,-0.45834517,0.6612523037744089,completely,False,Content
8,237,327.88,"ignored,",75,8,237,ignored,4524248,8,6.655546403079123,-3.55842506,5.133722187437012,"ignored,",False,Content
8,238,316.48,even,75,8,238,even,130943090,4,8.117082585204544,-1.1843971,1.7087238226132697,even,True,Function
8,239,330.7763157894737,by,76,8,239,by,877228367,2,8.94311266704604,-0.08605289,0.12414807765716349,by,True,Function
8,240,323.44594594594594,UFO,74,8,240,UFO,261836,3,5.418029357747562,-0.23993853,0.3461581273491878,ufo,False,Content
8,241,353.2739726027397,"researchers,",73,8,241,researchers,6315379,12,6.800399418655341,-1.0049874,1.4498903381358932,"researchers,",False,Content
8,242,350.64864864864865,for,74,8,242,for,1388290219,3,9.14248026391068,-0.41479307,0.5984199050841087,for,True,Function
8,243,312.82666666666665,more,75,8,243,more,329429635,4,8.517762665076773,-0.6105153,0.8807873956968377,more,True,Function
8,244,316.9594594594595,than,74,8,244,than,248883542,4,8.395996178830753,-0.00024346802,0.00035125010506905496,than,True,Function
8,245,318.6891891891892,thirty,74,8,245,thirty,10504687,6,7.021383116599375,-0.15787667,0.2277678888810634,thirty,False,Content
8,246,390.4864864864865,years.,74,8,246,years,114423406,6,8.058514871108287,-0.153111324,0.22089294783874333,years.,False,Content
8,247,367.8,"Then,",75,8,247,Then,39430787,5,7.59583544525345,-2.12047343,3.059196501797811,"then,",False,Content
8,248,363.72972972972974,in,74,8,248,in,3271087682,2,9.514692185610274,-0.24809264,0.3579220214090509,in,True,Function
8,249,319.43243243243245,nineteen,74,8,249,nineteen,1192019,8,6.076283177828206,-7.613777,10.984358320334449,nineteen,False,Content
8,250,574.6164383561644,"seventy-eight,",73,8,250,seventy - eight,71929,14,4.85690402252099,-2.360673118,3.4057314004984867,"seventy-eight,",False,Content
8,251,557.4864864864865,nuclear,74,8,251,nuclear,8685357,7,6.938787674244669,-5.0749784,7.321646170298607,nuclear,False,Content
8,252,478.28,physicist,75,8,252,physicist,545764,9,5.737004885095353,-0.01643624,0.02371248193886082,physicist,False,Content
8,253,373.9324324324325,and,74,8,253,and,4873010095,3,9.687797311073115,-0.103103966,0.14874758044418432,and,True,Function
8,254,355.62666666666667,author,75,8,254,author,17424357,6,7.241156760571807,-4.360855,6.291383882535841,author,False,Content
8,255,363.28,Stanton,75,8,255,Stanton,747435,7,5.873573430616871,-0.07899577,0.11396680563020516,stanton,False,Content
8,256,416.90277777777777,Friedman,72,8,256,Friedman,1242691,8,6.094363153035989,-0.8884218,1.2817217250776465,friedman,False,Content
8,257,412.44,interviewed,75,8,257,interviewed,2150845,11,6.332609114213508,-0.49877018,0.7195732652292957,interviewed,False,Content
8,258,395.06666666666666,Jesse,75,8,258,Jesse,1260434,5,6.100520109682244,-0.8567812,1.2360739883668952,jesse,False,Content
8,259,396.8767123287671,"Marcel,",73,8,259,Marcel,913135,7,5.960534989386286,-0.136050104,0.19627881035322775,"marcel,",False,Content
8,260,387.958904109589,the,73,8,260,the,9819942513,3,9.992108945387768,-0.30929694,0.4462211615001313,the,True,Function
8,261,335.05405405405406,only,74,8,261,only,224965302,4,8.352115538946988,-1.5270222,2.2030273552673547,only,True,Function
8,262,332.5733333333333,person,75,8,262,person,54204685,6,7.7340368249464175,-0.6343219,0.915133059457265,person,False,Content
8,263,340.8666666666667,known,75,8,263,known,48608768,5,7.686714613924117,-0.6226056,0.8982300115496976,known,False,Content
8,264,315.02702702702703,to,74,8,264,to,4223327232,2,9.62565473275005,-0.014099133,0.020340749259933934,to,True,Function
8,265,313.64473684210526,have,76,8,265,have,593092485,4,8.773122421177646,-0.065212704,0.09408204466375987,have,True,Function
8,266,348.9066666666667,accompanied,75,8,266,accompanied,6335492,11,6.801780346857693,-0.90806204,1.3100566019275155,accompanied,False,Content
8,267,397.5,the,76,8,267,the,9819942513,3,9.992108945387768,-0.014941448,0.021555952933300322,the,True,Function
8,268,353.5,Roswell,76,8,268,Roswell,132501,7,5.122219155954661,-2.91166962026,4.200651321856154,roswell,False,Content
8,269,373.8815789473685,debris,76,8,269,debris,1484718,6,6.171643973738125,-1.8879465,2.7237310530136756,debris,False,Content
8,270,342.0133333333333,from,75,8,270,from,708532803,4,8.850359961615387,-0.036976494,0.05334580452326051,from,True,Function
8,271,348.64,where,75,8,271,where,136128991,5,8.133950625501162,-0.19381332,0.27961351562222575,where,True,Function
8,272,328.35526315789474,it,76,8,272,it,908536386,2,8.958342325064617,-0.017759295,0.025621246826184167,it,True,Function
8,273,347.17105263157896,was,76,8,273,was,1140172617,3,9.056970606543045,-0.06900984,0.09956015394054082,was,True,Function
8,274,338.94736842105266,recovered,76,8,274,recovered,3191950,9,6.504056079766985,-0.090295695,0.13026915139012238,recovered,False,Content
8,275,337.88157894736844,to,76,8,275,to,4223327232,2,9.62565473275005,-0.24209864,0.3492745073339624,to,True,Function
8,276,325.9078947368421,Fort,76,8,276,Fort,4331192,4,6.636607436256348,-0.5303154,0.765083397687047,fort,False,Content
8,277,424.0533333333333,Worth.,75,8,277,Worth,841219,6,5.924909073217766,-3.0355071016,4.379311042061551,worth.,False,Content
8,278,408.1506849315069,Over,73,8,278,Over,6642387,4,6.822324174946239,-7.6615953,11.05334554460819,over,True,Function
8,279,362.0933333333333,the,75,8,279,the,9819942513,3,9.992108945387768,-0.14933974,0.21545170230564717,the,True,Function
8,280,335.4266666666667,next,75,8,280,next,47961300,4,7.680890946219447,-0.5671974,0.8182928761851137,next,False,Content
8,281,325.05333333333334,few,75,8,281,few,64575815,3,7.810069896034192,-0.9978051,1.4395284695437163,few,True,Function
8,282,314.3066666666667,"years,",75,8,282,years,114423406,6,8.058514871108287,-0.062481716,0.0901420618194326,"years,",False,Content
8,283,321.84,the,75,8,283,the,9819942513,3,9.992108945387768,-4.025801,5.80800313830583,the,True,Function
8,284,318.94666666666666,accounts,75,8,284,accounts,10277652,8,7.011893908441743,-5.686407,8.203751179376289,accounts,False,Content
8,285,310.8666666666667,he,75,8,285,he,602878183,2,8.780229567869084,-7.5316734,10.865907863775318,he,True,Function
8,286,303.4266666666667,and,75,8,286,and,4873010095,3,9.687797311073115,-1.4597979,2.106043191030123,and,True,Function
8,287,335.13157894736844,others,76,8,287,others,56694406,6,7.753540209454042,-1.1380919,1.6419195402058981,others,False,Content
8,288,315.52,gave,75,8,288,gave,30520506,4,7.484591729518301,-0.22773457,0.3285515347779805,gave,False,Content
8,289,326.8783783783784,elevated,74,8,289,elevated,3118209,8,6.493905220700409,-8.761247,12.639807598903307,elevated,False,Content
8,290,372.0266666666666,Roswell,75,8,290,Roswell,132501,7,5.122219155954661,-2.3197769376,3.346730683844106,roswell,False,Content
8,291,329.2837837837838,from,74,8,291,from,708532803,4,8.850359961615387,-0.42834458,0.6179706013576658,from,True,Function
8,292,314.4533333333333,a,75,8,292,a,3213754375,1,9.507012680872096,-0.78836536,1.1373707952806424,a,True,Function
8,293,312.97333333333336,forgotten,75,8,293,forgotten,4692028,9,6.671360595133434,-0.5960382,0.8599013553203841,forgotten,False,Content
8,294,314.27027027027026,incident,74,8,294,incident,5414000,8,6.733518251434488,-0.113151796,0.16324353495687965,incident,False,Content
8,295,323.74666666666667,to,75,8,295,to,4223327232,2,9.62565473275005,-0.062487457,0.09015034433166234,to,True,Function
8,296,307.25333333333333,perhaps,75,8,296,perhaps,27788792,7,7.44386966807507,-2.16734,3.126810669920286,perhaps,False,Content
8,297,310.2432432432432,the,74,8,297,the,9819942513,3,9.992108945387768,-0.13942698,0.2011506126121247,the,True,Function
8,298,337.8933333333333,most,75,8,298,most,165240742,4,8.21811713647268,-0.066935465,0.09656746341509678,most,True,Function
8,299,299.6933333333333,famous,75,8,299,famous,9360112,6,6.971281045393122,-0.042730346,0.061646858269669556,famous,False,Content
8,300,315.04,UFO,75,8,300,UFO,261836,3,5.418029357747562,-0.19840637,0.2862398860797808,ufo,False,Content
8,301,321.2133333333333,case,75,8,301,case,83294081,4,7.92061414089813,-0.14059441,0.20283485808370968,case,False,Content
8,302,318.70666666666665,of,75,8,302,of,6162371881,2,9.789747903165104,-1.0991641,1.5857585961931808,of,True,Function
8,303,294.31081081081084,all,74,8,303,all,374139462,3,8.573033517406971,-0.0035382733,0.005104649343219828,all,True,Function
8,304,330.06849315068496,time.,73,8,304,time,252986157,5,8.403096757922885,-0.26893544999999996,0.38799184003424175,time.,False,Content
8,305,331.17808219178085,By,73,8,305,By,38834595,2,7.589218780324019,-3.8777196,5.594366836877935,by,True,Function
8,306,303.4594594594595,the,74,8,306,the,9819942513,3,9.992108945387768,-0.23166631,0.3342238365780453,the,True,Function
8,307,306.2837837837838,early,74,8,307,early,54812804,5,7.738882019378876,-1.8746613,2.7045645608564577,early,False,Content
8,308,331.52702702702703,nineteen,74,8,308,nineteen,1192019,8,6.076283177828206,-0.5182026,0.7476083211957671,nineteen,False,Content
8,309,364.3648648648648,"nineties,",74,8,309,nineties,317770,9,5.502112893974412,-0.155967920571,0.22501414554554547,"nineties,",False,Content
8,310,419.1232876712329,UFO,73,8,310,UFO,261836,3,5.418029357747562,-3.0880132,4.455061329839658,ufo,False,Content
8,311,424.3648648648648,researchers,74,8,311,researchers,6315379,11,6.800399418655341,-1.7176795,2.4780876964866345,researchers,False,Content
8,312,396.7027027027027,had,74,8,312,had,537932901,3,8.730728107371226,-2.0857122,3.0090466476616102,had,True,Function
8,313,341.4189189189189,interviewed,74,8,313,interviewed,2150845,11,6.332609114213508,-1.1589803,1.6720551312980032,interviewed,False,Content
8,314,335.958904109589,several,73,8,314,several,51680241,7,7.713324530233276,-5.424384,7.825731896677439,several,False,Content
8,315,361.7183098591549,hundred,71,8,315,hundred,16818524,7,7.225787879286954,-0.06027219,0.08695438961651739,hundred,False,Content
8,316,381.5675675675676,people,74,8,316,people,149869947,6,8.175714553724845,-0.13555585,0.1955657525584882,people,False,Content
8,317,342.6756756756757,who,74,8,317,who,294018466,3,8.46837460738514,-0.38318592,0.5528204265224751,who,True,Function
8,318,338.1621621621622,"had,",74,8,318,had,537932901,4,8.730728107371226,-6.4876857,9.359751986236244,"had,",False,Content
8,319,350.0,or,74,8,319,or,793525686,2,8.899560989197376,-2.342123,3.3789692372519817,or,True,Function
8,320,340.28,who,75,8,320,who,294018466,3,8.46837460738514,-1.492168,2.1527433737732027,who,True,Function
8,321,315.8783783783784,claimed,74,8,321,claimed,8138532,7,6.910546075430358,-0.49107802,0.7084758241435712,claimed,False,Content
8,322,343.8933333333333,to,75,8,322,to,4223327232,2,9.62565473275005,-0.12603866,0.18183534974229015,to,True,Function
8,323,306.72,have,75,8,323,have,593092485,4,8.773122421177646,-0.0016571434,0.0023907525652218757,have,True,Function
8,324,308.88,"had,",75,8,324,had,537932901,4,8.730728107371226,-1.092670554,1.5763903895811961,"had,",False,Content
8,325,327.2933333333333,a,75,8,325,a,3213754375,1,9.507012680872096,-3.7357688,5.389575121667714,a,True,Function
8,326,316.2133333333333,connection,75,8,326,connection,13490410,10,7.130025148932968,-0.44511396,0.6421637027224484,connection,False,Content
8,327,343.56,with,75,8,327,with,1110064802,4,9.0453483322367,-0.70590216,1.0184015455848074,with,True,Function
8,328,301.32894736842104,the,76,8,328,the,9819942513,3,9.992108945387768,-0.18189779,0.2624230395816621,the,True,Function
8,329,289.49333333333334,events,75,8,329,events,23608189,6,7.373062673335707,-0.90989524,1.3127013504764733,events,False,Content
8,330,335.2933333333333,at,75,8,330,at,654432238,2,8.815864684979672,-0.21895112,0.3158796950210843,at,True,Function
8,331,315.7671232876712,Roswell,73,8,331,Roswell,132501,7,5.122219155954661,-0.026667366416,0.03847287728193209,roswell,False,Content
8,332,314.1216216216216,in,74,8,332,in,3271087682,2,9.514692185610274,-2.867008,4.136218223788985,in,True,Function
8,333,326.9864864864865,nineteen,74,8,333,nineteen,1192019,8,6.076283177828206,-1.1774311,1.6986740089584371,nineteen,False,Content
8,334,411.5833333333333,forty-seven.,72,8,334,forty - seven,152521,12,5.183329644051529,-0.2500537298,0.36075127593824885,forty-seven.,False,Content
8,335,524.081081081081,"Additionally,",74,8,335,Additionally,1970176,13,6.294505024341606,-5.44395279,7.853963692966636,"additionally,",False,Content
8,336,418.2972972972973,hundreds,74,8,336,hundreds,5212001,8,6.717004490366418,-3.7084844,5.350212053094083,hundreds,False,Content
8,337,360.3333333333333,of,75,8,337,of,6162371881,2,9.789747903165104,-0.16141152,0.23286759944634974,of,True,Function
8,338,376.0933333333333,documents,75,8,338,documents,9219329,9,6.964699313439547,-0.88960844,1.2834336847209669,documents,False,Content
8,339,343.0,were,75,8,339,were,457504590,4,8.660395455564592,-1.2214793,1.7622221286585225,were,True,Function
8,340,330.14864864864865,obtained,74,8,340,obtained,17042186,8,7.231525300926407,-1.4429765,2.0817750406693136,obtained,False,Content
8,341,328.14666666666665,by,75,8,341,by,877228367,2,8.94311266704604,-3.9507577,5.699738541543887,by,True,Function
8,342,322.53333333333336,Freedom,75,8,342,Freedom,2877633,7,6.459035405223204,-1.5582982,2.2481490853661983,freedom,False,Content
8,343,351.24,of,75,8,343,of,6162371881,2,9.789747903165104,-0.016912788,0.024399995375206374,of,True,Function
8,344,320.16,Information,75,8,344,Information,10601544,11,7.025369120156135,-0.004607642,0.006647422263591706,information,False,Content
8,345,357.93333333333334,Act,75,8,345,Act,23543949,3,7.371879308340511,-0.13340315,0.19246006294396653,act,False,Content
8,346,354.41333333333336,"requests,",75,8,346,requests,3288428,9,6.516988337438999,-1.2642703,1.823956492153202,"requests,",False,Content
8,347,348.88,as,75,8,347,as,1139819594,2,9.056836118415085,-2.9728422,4.288904699285436,as,True,Function
8,348,339.28,were,75,8,348,were,457504590,4,8.660395455564592,-3.9175825,5.651876845023388,were,True,Function
8,349,356.74666666666667,some,75,8,349,some,212953941,4,8.328285681689485,-2.9040527,4.1896624287702044,some,True,Function
8,350,311.1081081081081,that,74,8,350,that,1746480437,4,9.24216372530116,-4.5630465,6.583084556895741,that,True,Function
8,351,359.94666666666666,insiders,75,8,351,insiders,379409,8,5.579107628619006,-10.89838,15.723038779723462,insiders,False,Content
8,352,410.28,apparently,75,8,352,apparently,8551823,10,6.932058703552593,-6.3122816,9.106697361014652,apparently,False,Content
8,353,387.5466666666667,leaked.,75,8,353,leaked,320615,7,5.505983836997657,-0.710262,1.0246914651318768,leaked.,False,Content
8,354,439.6438356164384,Their,73,8,354,Their,16517950,5,7.21795614716522,-6.9688983,10.053995017869529,their,True,Function
8,355,369.2,conclusions,75,8,355,conclusions,4765162,11,6.678077669824319,-4.065028,5.864595736674781,conclusions,False,Content
8,356,345.7333333333333,were,75,8,356,were,457504590,4,8.660395455564592,-1.0322437,1.489212866978875,were,True,Function
8,357,330.9054054054054,that,74,8,357,that,1746480437,4,9.24216372530116,-0.5422381,0.7822842178510537,that,True,Function
8,358,310.9066666666667,at,75,8,358,at,654432238,2,8.815864684979672,-6.144165,8.864156375903539,at,True,Function
8,359,307.3466666666667,least,75,8,359,least,48582456,5,7.686479466012265,-0.120154954,0.1733469562740415,least,False,Content
8,360,303.96,one,75,8,360,one,398913374,3,8.600878596743621,-0.7880156,1.1368661982631412,one,True,Function
8,361,313.46666666666664,alien,75,8,361,alien,2807606,5,6.448336161851056,-1.4807463,2.1362653438246815,alien,False,Content
8,362,324.92,craft,75,8,362,craft,2700090,5,6.4313782404004485,-0.5215587,0.7524501500224947,craft,False,Content
8,363,314.16,had,75,8,363,had,537932901,3,8.730728107371226,-0.50927705,0.7347314744735607,had,True,Function
8,364,331.7631578947368,crashed,76,8,364,crashed,751482,7,5.875918582535308,-0.20780198,0.29979488603290755,crashed,False,Content
8,365,317.4054054054054,in,74,8,365,in,3271087682,2,9.514692185610274,-3.037667,4.382427116772055,in,True,Function
8,366,313.5135135135135,the,74,8,366,the,9819942513,3,9.992108945387768,-0.259592,0.37451209105444777,the,True,Function
8,367,326.2027027027027,Roswell,74,8,367,Roswell,132501,7,5.122219155954661,-0.95734354413,1.3811547835434155,roswell,False,Content
8,368,342.44444444444446,"vicinity,",72,8,368,vicinity,1638262,9,6.2143833577755565,-3.31793005,4.7867612291514705,"vicinity,",False,Content
